smiles,energy_hartree,gap_eV
COc1ccc2c(c1)c(CCN(C)C)cn2C(C)C,-56.434004174772966,3.104914776338472
O=C1c2ccccc2C(=O)N1CCn1c(=O)c2ccccc2c(=O)n1Cc1ccccc1,-88.28177247327122,1.7538547269649596
CC[C@@](C)(c1ccc(O)cc1)[C@H](CCCC(N)=O)c1ccc(O)cc1,-73.85856999816735,4.018146452744058
CC(C)CCN(C=O)[C@H]1CCC2C3CC[C@H]4N(C)C(=O)CC[C@]4(C)C3CC[C@@]21C,-89.04374243155858,4.380024171138434
O=C(O)Cc1ccccc1Oc1ccccc1,-48.28702578542084,3.830106289669032
c1ccc(C(CCc2nc(CCNC3CC3)c[nH]2)c2ccccc2)cc1,-71.75461484861954,3.192329471028094
CCC1Cc2cc(OC(C)=O)c(OC(C)=O)cc2-c2cc3cc(OC(C)=O)ccc3n21,-90.52296552332918,2.666706215499179
Nc1nc(Cl)c2ncn(COCCO)c2n1,-49.55831307931808,2.754963951616205
COc1cccc(C(=O)OC2CCN(C)CC2)c1,-54.80288211840512,1.987686590961068
CC(C)C(=O)NCCNCC(O)c1ccc(Cl)cc1Cl,-63.2686127869526,2.6698018011768214
CC1(C)C=C(C(=O)NCc2ccncc2)C(C)(C)N1,-55.65888170587552,2.497618044062563
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)/C=C\C(=O)O)cc1,-90.89806473666148,1.3048862700340185
CC(C)C(=O)NCCNCC(O)COc1ccccc1,-62.39060868202079,3.251825911790925
NC(=O)c1cc2c([nH]c3ccccc32)c(-c2cccs2)n1,-55.97308396370501,2.5380311203239385
O=C(O)Cc1ccccc1Oc1ccc([N+](=O)[O-])cc1Cl,-62.78847397982359,2.063794792879876
O=C(CC1C(=O)Nc2ccccc2S1(=O)=O)NO,-55.88471850886114,3.2813742797768386
CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,-55.01598074673859,5.951073690617955
COc1ccc(C(CC(=O)O)NC(=O)NNC(=O)CCCCNc2ccccn2)cc1,-93.69779857700618,3.097523447989606
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-69.16708562002455,2.419259268477916
NC(Cc1onc(O)c1-c1ccccc1)C(=O)O,-53.87659746477401,3.507093071675313
CCOC(=O)C1(CCCc2ccc(F)cc2)CO1,-55.55991748646224,3.802054704807666
O=S(=O)(c1cccs1)N1Cc2ccccc2N(Cc2c[nH]cn2)C(CCc2ccccc2)C1,-93.09410223959046,2.267691771076344
CNC(=O)COc1ccc(OCCNCC(O)COc2ccc(O)cc2)cc1,-86.29908294319716,3.1849855670511977
CC(=O)OCC1OC(Br)C(OC(C)=O)C(OC(=O)CCl)C1OC(C)=O,-84.44409147840749,3.709338757107788
COc1c(C(=O)NC2CCN(C3CCCC3)CC2)cc(Br)c2ccccc12,-78.97899731606074,1.2819753357928965
Brc1ccc2c(c1)C1N=C3SCCN3C1CC2,-47.67399479439021,3.644556483477369
O=C(Nc1nnc(S)s1)N[C@@H](Cc1ccccc1)C(=O)N1CCN(c2ccccn2)CC1,-91.81256912391142,2.3611263567198133
COc1cc2c(cc1-c1ccccc1)OC(=O)C2,-50.44106476431144,3.422340550199268
CN(C(=O)c1cc2ccccc2n(C)c1=O)c1ccccc1,-60.69751332245594,2.409233210342903
COc1ccc(NC(=O)c2c(O)c3cccnc3n(-c3ccccc3)c2=O)cc1,-80.8205028240524,1.727680421770255
CCCc1nc(CO)c(CO)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,-81.4747646972586,3.002002365811825
O=C(O)c1c(O)nnc(-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1,-68.62981793960209,1.489726844850345
Cc1cn(C2CSC3(COP(=O)([O-])OC3)O2)c(=O)[nH]c1=O.[Na+],-64.54606344507293,0.1665651209661807
CC1(C)CC(C(=O)NCCCNCc2ccccc2OCc2ccccc2)C(C)(C)N1,-91.45711382765587,3.320057525491221
COc1ccc(-c2cc(=O)c3cc(Cl)ccc3o2)cc1,-56.61244703181108,2.621516767595402
NC(Cc1cc(O)no1)C(=O)O,-38.99463675636867,3.2828531814285866
CC(C)C(=O)O/N=C1/CC2(CCN(C)CC2)OC1C,-60.24657445797036,2.078725645032536
CC(=O)NCC1CC(=O)N(Cc2ccccc2)C1=O,-56.23161349920753,3.219840768130558
O=C(O)c1ccccc1C(=O)/C=C/c1ccccc1,-52.524947445712144,2.6294628120331
CCOCCN(CC)S(=O)(=O)c1cncc([N+](=O)[O-])c1,-64.4414808991505,1.116331522933823
Nc1nc(O)c(Br)c(-c2ccc(O)cc2)n1,-46.490817247594656,2.9180328966545264
CCC(=O)C1C(c2ccc(-c3ccccc3)cc2)CC2CCC1N2C,-70.01103290121277,2.673093318910386
Nc1nc(O)c(Br)c(-c2cccc([N+](=O)[O-])c2)n1,-52.871821464233,1.6959223642707617
COCC(O)COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O,-88.04470336130402,2.82315841932431
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCCCC4)CC3)c2c1,-64.34413501265517,1.960338733968995
CSc1ccc(-c2ccc(S(=O)(=O)NC(CC#Cc3ccccc3)C(=O)O)cc2)cc1,-87.69155543730731,2.4198982963010685
NS(=O)(=O)Oc1ccc(Br)cc1,-38.35544969212831,3.844285561621801
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@@H]2C1,-94.54347292055247,1.5016423331177913
CCOC(=O)c1cnc(SC)nc1NN1C(=O)C=C(C)C1=O,-66.18405003206477,1.6096139435107737
CCOc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1,-62.0889518120167,3.63122732002484
Cn1c(=O)c2cc(C(=O)O)nn2c2ccccc21,-51.29570147855104,2.873542703454663
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-41.12216479808482,2.2658841978155544
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1ccc2[nH]nnc2c1,-83.85864625261387,2.2399370075193987
Cc1ccc(Oc2ccccc2F)c(CC(=O)O)c1,-55.68173485255097,3.663661245789742
COc1ccccc1C1C(=O)c2ccccc2C1=O,-52.55075640803688,1.90445253296314
CC1(C)C=C(C(=O)NC2CC2)c2cc([N+](=O)[O-])ccc2O1,-62.28609885008532,1.9980470357467364
COc1ccc(C(OP(=O)(OC)OC)P(=O)(OC)OC)cc1,-73.7027379716354,4.012736154869737
CN(C)CCNC(=O)c1cccc2cc3ccc(Cl)cc3nc12,-65.12460825464449,0.537004410936017
O=c1c2c(nc3n1CCC3)CCCCCC2,-46.98876149061196,3.5366198332844423
CN(C(=O)C(CC(=O)NO)Cc1ccccc1)C(Cc1ccccc1)C(=O)O,-83.3540253417845,3.001975370562679
O=C1C(N2CC2)=C(N2CC2)C(=O)c2ncncc21,-50.50292669389872,0.633132940632044
OC(c1cncnc1)(c1cccs1)c1cccs1,-49.28053685643604,2.600120981510181
CN(C)CCCOc1cc(C(=O)Nc2cccc(Cl)c2)n(Cc2ccccc2)n1,-84.24621334349455,2.053038138210653
O=C1C2C3C=CC(C4C=CC43)C2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,-88.95294120085352,2.101795087772165
O=C(O)CN1C(=O)C(=O)N(CCCc2ccccc2)C1=O,-63.351754401452176,1.6204548915040102
CN1CCN(Cc2cccc(-c3cc(NCCCn4ccnc4)c4ccccc4n3)c2)CC1,-91.67042658975586,1.6745019771551377
CC(C)(C)C(=O)OCn1c(-c2cnccn2)noc1=O,-60.79461458897177,1.8857074578936188
CCN1CCC[C@@H]1CNC(=O)c1c(OC)ccc(I)c1O,-64.69623521204697,1.9480985492241896
NCCO.O=C(O)C(=O)Nc1nc(-c2ccc(Oc3ccccc3)cc2)cs1,-74.28527674415359,0.3369818405592986
c1cc(NC23CC4CC(CC(C4)C2)C3)ccn1,-48.22571594544459,3.546699154350129
CCCCC(=O)NC1CCCc2c1c1cc(OC)ccc1n2C,-67.98847487380792,3.1496005074880373
CCCc1cc(O)nc(SC2CCCCC2)n1,-51.23236986173646,2.8097956564628825
COc1ccccc1N1CCN(CCCCN2C(=O)CCC2=O)CC1,-75.46833846006993,1.6128666740131314
N[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](C(=O)O)C1,-50.0921668430753,3.4551524984609645
CCC1C(=O)N(CC)C2SC(c3ccccc3)=NN2C1=O,-60.95669831109362,2.566322510262331
c1cnc(N2CCN(CCCN3CCc4c([nH]c5ccccc45)C3)CC2)nc1,-78.96564712732942,2.4945026690257306
COC(=O)c1c(O)ccc2c1C1COc3ccccc3C1O2,-63.903743098517786,2.6222551770747757
O=c1oc(Nc2ccccc2I)nc2cc3ccccc3cc12,-61.96572390349543,2.320375738703476
CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(C(=O)O)nn1C(C)C,-93.47499921638492,2.779716493665481
Nc1nc(O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,-69.38017785329234,2.242142330002413
COc1cc(O)c2c(c1)C(=O)c1cc(CN(CCCl)CCCl)cc(O)c1C2=O,-84.893854756125,1.2504835486724784
CN(C)CCN1C(=O)c2cccc3c2c(cc2sccc23)C1=O,-63.97588116996344,0.9180657175706566
CN(C)c1cc2c(cc1Cl)NC1=NC(=O)CN1C2,-52.68636501052106,2.6948728035266614
CN1C(=O)c2ccccc2Oc2cc(N)ccc21,-50.08163907973356,2.733740229315079
COc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)cc1,-77.39101943606377,2.702898313462643
COc1ccccc1C(=O)OC1CCN(C)CC1,-54.80513945613265,2.5888972819383502
Nc1nc(O)c2[nH]cc(CC3CCCSS3)c2n1,-53.00173272928301,2.485415414277788
C[C@@H](NC(=O)c1ccc(Cl)cc1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-83.2077479300512,3.466570079810564
CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,-59.90904796352522,2.757541993685538
CC(=O)NC(C(=O)NC(C)CC(C)C)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,-83.16399553577256,3.033720435645785
COc1ccc2c(c1)C=[N+]([O-])C(C)(C)C2,-44.36204208089815,2.510520475901904
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,-71.15293367267448,1.889206727879388
CCN(C(=O)c1cn(-c2cc(OC)cc(OC)c2)c2cc(OC)ccc2c1=O)c1cc(F)cc(F)c1,-105.72191648315082,2.795821435629538
COc1cc(CC(C)N(C)C)c(OC)cc1I,-52.90160760805376,2.803064243920452
N[C@H](Cc1nc2ccncc2cc1CP(=O)(O)O)C(=O)O,-64.5664030945653,2.001958103240871
CN(C)c1noc(C2=CCCNC2)n1,-42.14508930868856,2.4800703182061272
CCCCCCNC(=O)NC,-36.24888103977774,5.458568542877133
CC(C)c1ccc2c(CNC(=O)CNC(=O)c3ccccc3)cc(C(=O)O)c-2cc1,-85.72053793546306,2.1589641570787723
C=CCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,-80.53157134811474,1.262711446998101
CCCCCc1ccc2nc(N)nc(N)c2c1C,-51.875789467305815,2.0266586414820558
O=C(O)c1ccc(C(=O)O)c(NCCCc2ccc(Cl)cc2)c1,-68.3308434205752,2.089042095299893
CSCCN1C(=O)Cc2ccccc2C1=O,-46.651955182964805,1.720546403317741
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,-47.34287272918765,3.242171202967716
C/N=C(\NC#N)NCCSCn1nc(-c2ccc(C)cc2)ccc1=O,-71.39520784975784,2.180340640866767
COC(=O)C1C(c2ccc(C=C(Br)Br)cc2)CC2CCC1N2C,-68.48695477576926,2.5553226921009067
CCN(CC)CCn1nc2c3c(c(CNC(=O)OC)ccc31)Sc1ccc(O)cc1-2,-87.5656350562012,2.1123114970244004
CCc1cccc(C(C)C)c1Nc1cc2n(c(=O)n1)CCc1cc(OC)c(OC)cc1-2,-89.35596092426415,2.612976413030715
COC(C)C(=O)OCO/C(=C1/C(=O)N(C(N)=O)c2cc(Cl)c(F)cc21)c1cccs1,-91.627086779605,2.3465270790337507
C[C@@H](NC(=O)c1noc(-c2ccc(Cl)cc2)n1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-97.36533890050484,2.045672709021444
C[S+]([O-])CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,-64.06615305393701,2.522196620616409
Cc1ccc(Nc2nc(O)c3c[nH]nc3n2)cc1I,-53.30953814461197,2.346771940267054
Cn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,-72.72856032652986,1.392818479174959
N[C@H](CCC[C@H](N)C(=O)O)C(=O)O,-44.232520463398274,3.4657330286103005
CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21,-60.44674297382098,2.909350848852301
CC(CC(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,-69.7980936587705,2.3438510393406107
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cccc([N+](=O)[O-])c1,-65.61741844431847,1.7522735583676363
O=c1c2c(oc(O)c1C(c1cccc(NS(=O)(=O)c3ccccn3)c1)C1CC1)CCCCCC2,-99.3352762653431,2.3569765097249795
Cn1ncnc1-c1ccccc1NCC1=NCCN1,-53.53166785788896,3.359076575790301
COC(=O)[C@@H]1CSCc2c(O)cc(OC)c(C)c2C(=O)OC[C@@H](C)C(=O)N1,-84.94995660502191,3.0517475302763413
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCC1=CCC=CS1,-98.18130526028646,3.0614740422176454
O=C(NCCc1ccccc1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,-74.51427880356674,2.5163519507481755
O=C(O)c1cn(CCF)c2cc(N3CCNCC3)c(F)cc2c1=O,-73.38163184086577,2.110708872804437
NS(=O)(=O)Oc1ccc2c(c1)C(=O)CCC2,-49.471949721438136,2.849997977368228
CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,-76.35763393496941,3.273413224579224
Cc1ccc(C(=O)O[C@H]2[C@H](C)Nc3ccccc3[C@@H]2N2CCCC2)cc1,-74.38015031356599,2.155733815139941
CS(=O)(=O)CCN(CCS(C)(=O)=O)c1cc(C(N)=O)c([N+](=O)[O-])cc1[N+](=O)[O-],-91.55336325507676,1.3135397217311535
CCCS(=O)(=O)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,-64.92404653829914,3.3409306756659034
COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4c(=O)ccc5ccccc54)c3)c2cc1OC,-98.37606979383904,2.2246638612636334
CCCc1nc(C)c2cnn(C/C=C/C(=O)OCC)c(=O)n12,-66.24584137621467,2.5569785863581904
COc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccccc2)CCO1,-80.58665330350087,2.5726748721532657
Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,-78.15724856191946,3.162953546067216
CCCCc1ccc(-c2cc(CC)cc(C(=O)Nc3nn[nH]n3)n2)cc1,-73.49502797612159,2.6440505321338272
NC(=O)Cc1c(C(=O)O)[nH]c2cc(Cl)ccc12,-50.78103820717371,2.414892009445406
COCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=O,-76.11643457262217,1.5729552713106338
CCCCCCCCCCCC1=C(N)C(=O)C2=C(C1=O)N1C[C@@H]3N[C@@H]3[C@]1(OC)[C@@H]2COC(N)=O,-104.94671398884978,1.428216885414806
CCN(CC)CCN1C(=O)c2cccc3cccc(c23)C1=O,-62.76349389511704,0.6556411816550176
O=C(CN1CCCCC1=O)Nc1c2c(nc3ccccc13)CCCC2,-71.53182827217155,2.28080435001893
CC1C2(C)CCN(C)C1(C(N)=O)Cc1ccc(O)cc12,-59.48936713363087,3.0314180463003195
CCOC(=O)Cc1ccc(OCCn2ccnc2)cc1,-59.35235526843044,3.405827210371552
CN(C)c1ccc(Oc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1,-96.42760083882794,2.4660076654169365
O=C(NCCCCNS(=O)(=O)c1ccccc1[N+](=O)[O-])Nc1cccc2ccccc12,-91.35575941444463,0.6089631551813903
CC(C)CCCc1nc2c([nH]1)N1C(=N[C@@H]3CCC[C@@H]31)N(C)C2=O,-67.94542104870614,3.347075267667956
CCCCN(CC)CCNc1cc(C)nc(/N=C(\N)Nc2ccc(Cl)c(Cl)c2)n1,-87.22534450722918,2.462493526264379
O=C1Cc2cc(Cl)c(C3CCCCC3)cc2O1,-50.3532742875453,3.601226498117754
CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(C(=O)O)nn1CC(F)(F)F,-102.97759944080616,2.873971515221265
COc1ccc(-c2n[nH]c(-c3ccccc3)n2)c(C)c1,-54.74036902326549,2.786786252148137
COc1cccc(/C=C2\CCCCCC2=O)c1,-49.40380571693853,2.9642655945878458
Cc1nc(O)nc(O)c1/C=C/C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,-85.65159398721134,1.778306246408863
O=C1CCCN(c2cccc(F)c2)N1,-41.65797047342093,3.252288172424933
Cc1nccc2c1[nH]c1cc(F)ccc12,-40.88996230360974,2.738475244161057
O=C(C(=O)N1CCCC(C(=O)OCc2ccccc2)C1)c1c[nH]c2ccccc12,-82.60047816970413,2.457581776446302
CCC(=O)N(c1ccc(C(F)(F)F)cc1)C1CCCC1N(C)C,-72.28437466425216,2.294856267640065
O=C(Nc1ccc2ccc3cccnc3c2n1)c1ccccc1,-60.15346059756004,2.142997743213011
COc1cccc(OC)c1OCCNCC1COC(c2ccccc2)(c2ccccc2)O1.O=C(O)C(=O)O,-106.86308136161084,0.0809392789441787
Nc1nc(=O)n(C2C[C@@H](F)[C@@H](CO)O2)cc1Cl,-55.16566494196128,3.177526335369342
Nc1cccc(CC(=O)O)n1,-33.04614201321898,3.291165565014241
CCCCc1oc2ccccc2c1COc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1,-92.973638011907,2.692855644950145
CCC(=O)NCCc1c[nH]c2ccc(OC)cc12,-53.15889418448693,3.197046967777444
NNC(N)c1ccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,-102.52329928147256,1.4531608407844343
COc1ccc(COc2ccc(-c3nn(CCC#N)c(=O)o3)cc2)cc1,-74.37256380690675,2.8903557202548886
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,-67.05119767758218,0.0512655450142301
O=C(CCc1cccc(O)c1)NCCc1cccc(O)c1,-61.21777333219024,4.074722607470565
CCCCCCc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,-71.26119448510327,1.0532405851442503
CO[C@H]1CC[C@H]2C(=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@@H]23)C1,-62.92586751046836,2.754947038152489
CCNCCCCCNCCCCNCC,-52.39729403049671,9.996773041884476
COc1cccc(-n2c3nc(=O)n(C)c(=O)c-3nc3ccccc32)c1,-69.6144071508734,1.2793373103530508
COc1cccc(-c2cccnc2)c1,-38.2667362231485,3.042895780799902
Cc1noc(N[C@@H]2c3cc(C#N)ccc3OC(C)(C)[C@H]2O)n1,-64.14636780329937,3.423419166773714
CN(C)C/C=C(/c1ccc(C(F)(F)F)cc1)c1cccnc1,-65.08041984846119,2.313290691223983
COc1ccc(-c2csc(-c3cc(C(=N)N)sc3SC)n2)c(OC)c1,-71.66216931566396,2.0995023423174657
N#Cc1cccnc1/C(O)=C/c1nc2ccc(F)cc2c(=O)n1-c1ccccc1Cl,-82.31472607307124,2.3842054919938995
CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@H]1C,-67.09748705414427,2.081288337269351
O=C(O)CN(Cc1ccccc1)C(=O)CCS,-51.7208657175037,2.867573178144656
CC(=O)c1c(O)nnc(-c2ccccc2)c1-c1ccccc1,-59.60456977217804,1.943596457458848
NC(=O)c1cc2c(SCc3ccc(Cl)cc3)cncc2s1,-58.67377967583957,1.6027987287443846
CCCc1nc(C)c2c(CC)nnc(O)n12,-47.50141522608583,2.955847814437574
Brc1ccccc1Oc1nc2ccccc2n2cncc12,-56.30008943784527,2.8365691542215514
COc1ccc(CN2C(=O)C3CC(c4ccc(N)cc4)(C3)C2=O)cc1,-71.06184948509288,2.3323275950156
O=C(O)CCCN1CCN(CCOC(c2ccccc2)c2ccc(F)cc2)CC1,-86.8103374162242,2.887397936595776
COc1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(C(C)=O)cc2)cc1,-77.01095914059974,1.853616240936957
c1csc(C2NCCc3ccccc32)c1,-40.61314365798219,3.182156828318577
O=C(NCCCn1ccnc1)c1sc2cc(F)ccc2c1Cl,-64.1417804908883,1.7755735749066257
CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(CO)cnc32)CC1,-77.39216701509707,2.938963784773772
O=C(Cc1ccccc1)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,-80.71589004819901,2.183596623194485
C[C@H](C(=O)NO)N1CCNc2cc(OCc3cc(Cl)cc(Cl)c3)ccc2S1(=O)=O,-89.64292153680732,3.2040856550654744
Cn1ccnc1NC(=O)c1cnc2c(C(F)(F)F)cccc2c1O,-71.80071720731543,1.9450009133920656
CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccccc1,-68.12412300159036,2.717548213030347
Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1,-57.84563937451372,1.2820338111778773
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-75.48969339082842,2.4567519916503064
Cc1cc(C)nc(NS(=O)(=O)c2cc(Cl)ccc2Cl)n1,-60.56855092379895,2.667572545356924
CS(=O)(=O)c1ccc2c(c1)CNC(CO)C2,-49.54196568750275,3.167573561028685
Cn1c(C(F)(F)F)nc2ccccc21,-42.91041814123196,3.3985451820798342
COc1ccc(OC)c(C(=O)/C(C)=C/c2ccc(N(C)C)cc2)c1,-69.62397021090868,1.895421390726825
Nc1ncnc2c1ccn2COCCO,-45.222588919828894,3.119889060253449
Cc1cc2c(cc1Br)N(C(=O)Nc1cccnc1)CC2,-56.22073186705198,3.0587483161219136
C[C@H](CCC(=O)O)C(=O)N1c2ccccc2CC1C(=O)O,-64.09196099489576,3.116707432355549
COc1ccc2c(c1)c(-c1ccc3c(c1)OCO3)c(C(=O)O)n2-c1ccccc1,-81.19902590871655,2.544290207429875
O=C(O)c1cc(O)c2c(F)cccc2n1,-44.331547420608295,2.1163829306861746
N=C(N)Nc1cccc(C(=O)Nc2ccc(/C=C/C(=O)O)c(Cl)c2)c1,-72.48266250368758,2.5293608246034154
Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,-80.5382351488952,1.1608166749135993
O=NN(CCCl)C(=O)OCc1ccccc1[N+](=O)[O-],-59.97692554506097,1.832634952755913
C=CCOC(=O)NC(CC(=O)O)C(=O)COc1cc2ccccc2cc1C(=O)OC,-91.12349900431792,2.5724865792801648
Cc1cc(Cl)cc2c1OCCC21OC(=O)NC1=O,-54.60449410734548,2.876331672231069
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)C2C(O)C3=C(C[C@H]21)[C@@](C)(O)c1c(Cl)ccc(O)c1C3=O,-97.72101277500192,0.6056203720463704
CC(c1cc2cccnc2s1)N(O)C(N)=O,-47.13231780145022,2.856266239754307
NC(=O)COc1ccc(OCCn2ccnc2)cc1,-56.44800425805741,3.664932868734933
C[C@@H](c1ccccc1)[C@H](O)/C=C/[C@@H]1C2CCC(O2)[C@@H]1CC/C=C/CCC(=O)O,-83.93812669922345,3.997936322701861
CCOP(=O)(COCCOn1cnc2c(N)ncnc21)OCC,-73.45550554697566,2.9347233995353466
NC(CCc1ccccc1)[PH](=O)O,-40.03386499886086,4.451319340528005
Nc1cc(CO)cc([N+](=O)[O-])c1-c1ccc(O)cc1,-55.94998157980405,1.989014243698276
Cc1ccccc1-c1nc(N)nc(O)c1Br,-45.59027148835068,3.072951522171159
CN(C)c1ccc2c(=O)oc(Nc3ccccc3I)nc2c1,-62.1427584315972,2.784110679170565
Cc1cc2c(cc1O)CCc1c-2ccc(O)c1C,-50.579552787721504,3.268516953462665
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc4c(ccn4C)c3)c(Cl)c2)CC1,-88.35815615030819,1.8853789429702776
O=C1CC(c2cc3c(c(OC4CCCC4)c2)OCCC3)CN1,-65.45244651253263,3.900447919663522
CC(=N)N1CC[C@H](Oc2ccc(C(Cc3cc4cc(C(=N)N)ccc4o3)C(=O)O)cc2)C1,-92.61533325590032,2.7773337327515613
Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc(N(C)C)c2)c1,-89.332186212618,2.6256199282627457
CN(C)/C(=N/C(=N/c1ccccc1)N1CCOCC1)C1CCCCC1,-73.89411278296808,3.110623731412477
C[C@@H](n1cnc2cc(N(C)C)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-93.50919009179998,2.6543852769197493
COc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,-71.54483223759595,2.4772987480026085
CC(C)CN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,-58.44490208307214,2.360318352066153
CC(C)NC(=O)c1ccc(CC2CCN(C3CCN(C(=O)c4c[nH]c5ccccc45)CC3)CC2)cc1,-103.51157910623608,2.3690192439599094
CC(C)(C)c1cc(-c2nnc(NC#N)o2)cc(C(C)(C)C)c1O,-67.41692972056359,3.146230160677109
O[C@H]1[C@H](N2CCC(c3ccccc3)CC2)CCC[C@H]1c1ccccc1,-71.01978388737409,3.177059984079773
C=C(c1ccccc1)C1(C)COC2(CCCC2)OO1,-56.56772649638008,4.477189350234148
COc1cc(Cc2cnc(N)nc2N)cc(OCCCCCCC(=O)O)c1OC,-89.145341527293,3.043703801007128
CCC1(C)OC(=O)c2ccccc21,-37.82524555069179,3.4615315144749967
CNCCc1cc(OC)c(Br)cc1OC,-46.84003428704053,2.9948509650971067
Cc1ccc2c(c1)C1CNC(C2)c2ccccc21,-48.002361511041215,3.416238005428313
CN1CCN(C2=Nc3ccccc3CC=C2c2ccc(O)cc2)CC1,-69.52032099383862,2.66330177452787
CC(C)COC(=O)CCc1cc(CN2CCCC2)c(O)c(CN2CCCC2)c1,-85.70310180692317,3.00302176620313
N=C(N)NS(=O)(=O)c1ccc(C(=N)N)cc1,-48.67907386105536,2.5910817808628424
CC(=O)Nc1ccc(-c2nn(-c3c(Cl)cc(Cl)cc3Cl)c(=N)s2)cc1,-72.53513537387784,2.49690569766215
COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C(=O)O)cc1,-78.23879366067051,2.6514644324440253
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCN)C(=O)O)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,46051.03285228044,0.0061668395553067
CN(C)c1ccc(/N=N/c2ccc(S(=O)(=O)NN=C(N)N)cc2)cc1,-73.52655507251833,1.299007456790431
COc1cc(O)ccc1C(C)(C)C(C)(C)c1ccc(O)cc1OC,-72.31659586115616,3.8810813624467455
O=C(Cn1ccnc1)c1cc2ccccc2o1,-46.905059918949966,1.54396402700694
CN(C)CCc1c[nH]c2ccc(Cc3nc(N)ns3)cc12,-59.69473353429558,2.309262512836401
